0,301.283955680533,0,0,597.647023944599,0,0,527.285018520028,0,0,580.401252746095,0,0,0,0,0
301.283955680533,0,99.5703080685365,0,0,0,0,0,419.690568531221,0,0,0,0,0,270.481940174317,0
0,99.5703080685365,0,0,480.311834765431,595.517130577923,0,200.11200785705,0,0,0,11.0935724425988,0,0,0,0
0,0,0,0,0,0,0,0,278.039288915702,0,0,104.012750913006,0,0,167.867303238574,0
597.647023944599,0,480.311834765431,0,0,336.442269994977,137.622216675859,0,0,0,0,0,36.8271025270224,0,0,0
0,0,595.517130577923,0,336.442269994977,0,0,0,0,0,0,0,245.104582731626,0,265.268881299991,0
0,0,0,0,137.622216675859,0,0,0,0,0,0,798.760861377992,0,0,20.6508151595234,0
527.285018520028,0,200.11200785705,0,0,0,0,0,0,0,0,582.502184796296,0,0,0,0
0,419.690568531221,0,278.039288915702,0,0,0,0,0,0,0,0,0,893.739975699243,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,463.488525295374,0,332.657521185609
580.401252746095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.277883281014
0,0,11.0935724425988,104.012750913006,0,0,798.760861377992,582.502184796296,0,0,0,0,0,0,0,0
0,0,0,0,36.8271025270224,245.104582731626,0,0,0,0,0,0,0,0,0,239.945337084401
0,0,0,0,0,0,0,0,893.739975699243,463.488525295374,0,0,0,0,0,167.945261062788
0,270.481940174317,0,167.867303238574,0,265.268881299991,20.6508151595234,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,332.657521185609,534.277883281014,0,239.945337084401,167.945261062788,0,0
