0,198.023880362511,0,0,399.431227147579,0,0,681.359296262264,0,0,538.393204271793,0,0,0,0,0
198.023880362511,0,29.2327315807343,0,0,0,0,0,257.783395648003,0,0,0,0,0,181.63691598177,0
0,29.2327315807343,0,0,386.973838925362,729.822431623936,0,344.999610066414,0,0,0,8.85871088504791,0,0,0,0
0,0,0,0,0,0,0,0,818.516309022903,0,0,69.0711958408356,0,0,387.879198074341,0
399.431227147579,0,386.973838925362,0,0,269.317648530006,77.0829986929893,0,0,0,0,0,105.545351266861,0,0,0
0,0,729.822431623936,0,269.317648530006,0,0,0,0,0,0,0,167.598483562469,0,446.064160346985,0
0,0,0,0,77.0829986929893,0,0,0,0,0,0,721.101397752762,0,0,96.5043681263924,0
681.359296262264,0,344.999610066414,0,0,0,0,0,0,0,0,493.131808996201,0,0,0,0
0,257.783395648003,0,818.516309022903,0,0,0,0,0,0,0,0,0,607.055343806744,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,369.768756389618,0,302.443591892719
538.393204271793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.289064824581
0,0,8.85871088504791,69.0711958408356,0,0,721.101397752762,493.131808996201,0,0,0,0,0,0,0,0
0,0,0,0,105.545351266861,167.598483562469,0,0,0,0,0,0,0,0,0,197.07937425375
0,0,0,0,0,0,0,0,607.055343806744,369.768756389618,0,0,0,0,0,76.290279686451
0,181.63691598177,0,387.879198074341,0,446.064160346985,96.5043681263924,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,302.443591892719,380.289064824581,0,197.07937425375,76.290279686451,0,0
