0,289.847229197621,0,0,590.089352831244,0,0,523.908039033413,0,0,578.393015906215,0,0,0,0,0
289.847229197621,0,88.4496942460537,0,0,0,0,0,400.434246473014,0,0,0,0,0,265.099497646093,0
0,88.4496942460537,0,0,459.699726544321,590.152877628803,0,202.055467195809,0,0,0,12.0545533001423,0,0,0,0
0,0,0,0,0,0,0,0,278.775636814535,0,0,98.7784591317177,0,0,166.880475766957,0
590.089352831244,0,459.699726544321,0,0,323.454745724797,135.005074709654,0,0,0,0,0,36.2592402398586,0,0,0
0,0,590.152877628803,0,323.454745724797,0,0,0,0,0,0,0,235.650236725807,0,268.794035255909,0
0,0,0,0,135.005074709654,0,0,0,0,0,0,787.993276715279,0,0,20.3311013579369,0
523.908039033413,0,202.055467195809,0,0,0,0,0,0,0,0,576.641381233931,0,0,0,0
0,400.434246473014,0,278.775636814535,0,0,0,0,0,0,0,0,0,891.17850920558,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,442.875498607755,0,335.187219813466
578.393015906215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.59435159713
0,0,12.0545533001423,98.7784591317177,0,0,787.993276715279,576.641381233931,0,0,0,0,0,0,0,0
0,0,0,0,36.2592402398586,235.650236725807,0,0,0,0,0,0,0,0,0,236.348216891289
0,0,0,0,0,0,0,0,891.17850920558,442.875498607755,0,0,0,0,0,155.682227671146
0,265.099497646093,0,166.880475766957,0,268.794035255909,20.3311013579369,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,335.187219813466,510.59435159713,0,236.348216891289,155.682227671146,0,0
