0,235.232403755188,0,0,511.634515285492,0,0,504.440443634987,0,0,567.459970653057,0,0,0,0,0
235.232403755188,0,67.3631654977798,0,0,0,0,0,310.617894887924,0,0,0,0,0,259.478076577187,0
0,67.3631654977798,0,0,406.876946091652,541.556942462921,0,197.24164056778,0,0,0,11.9810472726822,0,0,0,0
0,0,0,0,0,0,0,0,301.552144825459,0,0,82.6780776977539,0,0,159.194437354803,0
511.634515285492,0,406.876946091652,0,0,304.112256526947,126.287310659885,0,0,0,0,0,26.8536418676376,0,0,0
0,0,541.556942462921,0,304.112256526947,0,0,0,0,0,0,0,203.463510930538,0,256.574718415737,0
0,0,0,0,126.287310659885,0,0,0,0,0,0,712.715999245644,0,0,13.782797396183,0
504.440443634987,0,197.24164056778,0,0,0,0,0,0,0,0,552.352943599224,0,0,0,0
0,310.617894887924,0,301.552144825459,0,0,0,0,0,0,0,0,0,817.427813589573,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,359.683149218559,0,325.940974056721
567.459970653057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.139937877655
0,0,11.9810472726822,82.6780776977539,0,0,712.715999245644,552.352943599224,0,0,0,0,0,0,0,0
0,0,0,0,26.8536418676376,203.463510930538,0,0,0,0,0,0,0,0,0,209.678332746029
0,0,0,0,0,0,0,0,817.427813589573,359.683149218559,0,0,0,0,0,118.282065629959
0,259.478076577187,0,159.194437354803,0,256.574718415737,13.782797396183,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,325.940974056721,398.139937877655,0,209.678332746029,118.282065629959,0,0
