267,230,13,5,426,27,14,788,78,7,608,14,68,0,21,50
230,158,35,21,12,102,15,37,308,229,2,8,41,2,192,21
13,35,198,106,441,828,50,409,73,7,0,5,49,1,24,0
5,21,106,43,8,57,39,124,825,67,0,88,6,6,462,2
426,12,441,8,310,286,96,20,9,0,4,22,128,0,49,7
27,102,828,57,286,265,76,108,30,13,0,21,201,0,527,8
14,15,50,39,96,76,105,61,34,10,0,846,27,2,110,3
788,37,409,124,20,108,61,109,25,13,0,510,82,7,142,36
78,308,73,825,9,30,34,25,183,33,0,4,3,722,101,294
7,229,7,67,0,13,10,13,33,135,0,0,0,378,91,355
608,2,0,0,4,0,0,0,0,0,141,1,2,0,1,415
14,8,5,88,22,21,846,510,4,0,1,222,136,0,28,5
68,41,49,6,128,201,27,82,3,0,2,136,185,0,48,204
0,2,1,6,0,0,2,7,722,378,0,0,0,162,0,55
21,192,24,462,49,527,110,142,101,91,1,28,48,0,144,14
50,21,0,2,7,8,3,36,294,355,415,5,204,55,14,114
