242,244,15,2,427,36,15,816,84,20,564,22,88,0,17,57
244,165,26,18,6,95,10,24,88,156,1,1,31,0,147,20
15,26,189,114,430,844,52,382,92,6,0,16,55,0,19,6
2,18,114,39,6,61,44,110,942,44,0,86,5,8,416,10
427,6,430,6,356,272,114,12,7,0,2,32,108,0,53,7
36,95,844,61,272,256,51,101,29,4,0,18,235,2,605,16
15,10,52,44,114,51,93,63,22,6,0,841,18,3,93,3
816,24,382,110,12,101,63,109,21,14,0,529,73,8,171,64
84,88,92,942,7,29,22,21,163,28,0,7,4,719,86,180
20,156,6,44,0,4,6,14,28,99,0,3,1,523,76,485
564,1,0,0,2,0,0,0,0,0,154,2,1,0,0,416
22,1,16,86,32,18,841,529,7,3,2,211,167,0,46,7
88,31,55,5,108,235,18,73,4,1,1,167,164,3,50,240
0,0,0,8,0,2,3,8,719,523,0,0,3,202,3,85
17,147,19,416,53,605,93,171,86,76,0,46,50,3,149,44
57,20,6,10,7,16,3,64,180,485,416,7,240,85,44,87
