0,-8.16192144434899,0,0,-13.8209569193423,0,0,-16.235242205672,0,0,-13.3462815554813,0,0,0,0,0
-8.16192144434899,0,-1.7963937073946,0,0,0,0,0,-10.1938447216526,0,0,0,0,0,-7.00565910432488,0
0,-1.7963937073946,0,0,-11.9150801459327,-16.9845183645375,0,-5.92417159629986,0,0,0,-0.269566783681512,0,0,0,0
0,0,0,0,0,0,0,0,-11.0583192151971,0,0,-2.12602723110467,0,0,-5.89635604573414,0
-13.8209569193423,0,-11.9150801459327,0,0,-7.73117301799357,-3.77577685564756,0,0,0,0,0,-2.16992281470448,0,0,0
0,0,-16.9845183645375,0,-7.73117301799357,0,0,0,0,0,0,0,-6.09578612353653,0,-10.1516094952822,0
0,0,0,0,-3.77577685564756,0,0,0,0,0,0,-21.5801935829222,0,0,-1.26974458247423,0
-16.235242205672,0,-5.92417159629986,0,0,0,0,0,0,0,0,-15.6621559113264,0,0,0,0
0,-10.1938447216526,0,-11.0583192151971,0,0,0,0,0,0,0,0,0,-21.5347946844995,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2885794257745,0,-7.29466747306287
-13.3462815554813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.6216676831245
0,0,-0.269566783681512,-2.12602723110467,0,0,-21.5801935829222,-15.6621559113264,0,0,0,0,0,0,0,0
0,0,0,0,-2.16992281470448,-6.09578612353653,0,0,0,0,0,0,0,0,0,-5.83061982039362
0,0,0,0,0,0,0,0,-21.5347946844995,-10.2885794257745,0,0,0,0,0,-3.09393830131739
0,-7.00565910432488,0,-5.89635604573414,0,-10.1516094952822,-1.26974458247423,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-7.29466747306287,-10.6216676831245,0,-5.83061982039362,-3.09393830131739,0,0
